STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1078;20210303;   10;   8.2;   3.2;    3;   0.0;   6;    6.850;   0;   4.3;   8.0; 1022.44;   10.3;   64.58;   16.6;    4.9;    0.8;eor
       1078;20210304;   10;   9.1;   2.6;    3;  24.2;   6;    0.000;   0;   7.8;   8.0; 1016.22;    4.5;   93.63;    5.9;    3.2;    1.3;eor
       1078;20210305;   10;   9.3;   3.9;    3;   0.0;   0;   10.233;   0;   2.7;   4.6; 1023.33;    2.5;   63.54;    6.5;   -3.1;   -6.6;eor
       1078;20210306;   10;   7.7;   1.8;    3;   0.0;   0;   10.283;   0;   2.6;   4.3; 1027.80;    0.5;   71.29;    7.3;   -5.5;   -8.3;eor
       1078;20210307;   10;   8.2;   1.9;    3;   0.0;   0;    9.267;   0;   2.1;   4.7; 1020.57;    0.9;   73.96;    6.5;   -5.3;   -8.4;eor
       1078;20210308;   10;   3.3;   1.4;    3;   1.5;   6;    0.000;   0;   7.4;   6.5; 1017.84;    3.7;   81.25;    6.7;    1.3;    0.3;eor
       1078;20210309;   10;   8.4;   3.0;    3;   1.5;   6;    0.000;   0;   7.7;   7.7; 1013.54;    4.4;   91.25;    6.2;    2.1;   -0.8;eor
       1078;20210310;   10;  14.7;   4.9;    3;   1.6;   6;    0.000;   0;   7.6;   7.4; 1010.58;    7.0;   76.25;   10.9;    1.8;   -0.6;eor
       1078;20210311;   10;  21.9;   9.9;    3;   0.9;   6;    2.433;   0;   5.8;   8.4;  994.95;   10.1;   68.63;   14.2;    6.4;    5.1;eor
       1078;20210312;   10;  19.4;   9.0;    3;   2.3;   6;    0.217;   0;   7.0;   7.4; 1000.64;    7.2;   73.17;   10.4;    4.7;    3.4;eor
       1078;20210313;   10;  27.4;   9.0;    3;   5.2;   8;    2.283;   0;   6.8;   7.6;  992.36;    6.7;   77.54;   10.1;    3.3;    1.8;eor
       1078;20210314;   10;  14.4;   5.3;    3;   8.1;   6;    1.417;   0;   6.8;   7.2; 1004.26;    5.4;   80.17;    8.9;    3.4;    2.5;eor
       1078;20210315;   10;  16.1;   5.4;    3;   0.7;   6;    2.800;   0;   6.2;   7.8; 1008.72;    6.1;   83.00;    9.3;    4.7;    3.8;eor
       1078;20210316;   10;   9.8;   3.6;    3;   5.3;   8;    0.500;   0;   7.3;   7.8; 1017.95;    5.8;   84.13;    8.3;    4.2;    3.8;eor
       1078;20210317;   10;   9.1;   3.6;    3;   0.3;   6;    1.883;   0;   5.8;   6.5; 1020.36;    4.7;   77.67;    7.9;   -1.1;   -4.2;eor
       1078;20210318;   10;   8.6;   2.2;    3;   0.7;   6;    0.050;   0;   6.4;   6.5; 1018.55;    2.9;   86.71;    6.5;   -2.0;   -4.5;eor
       1078;20210319;   10;  12.3;   4.3;    3;   0.0;   0;    7.233;   0;   3.6;   5.6; 1019.23;    4.5;   68.00;    9.0;    0.1;   -1.7;eor
       1078;20210320;   10;   8.2;   2.7;    3;   0.4;   6;    6.100;   0;   5.2;   4.9; 1023.27;    4.0;   61.21;    8.4;   -2.0;   -5.0;eor
       1078;20210321;   10;  12.3;   5.5;    3;   0.1;   6;    0.200;   0;   7.4;   7.3; 1018.13;    6.3;   76.88;    8.4;    4.9;    4.4;eor
       1078;20210322;   10;   8.2;   3.6;    3;   0.0;   0;    1.167;   0;   7.0;   7.0; 1019.95;    6.2;   74.88;    8.0;    3.7;    3.1;eor
       1078;20210323;   10;   9.4;   3.1;    3;   0.0;   0;    1.817;   0;   5.3;   7.6; 1020.53;    7.7;   72.79;   12.5;    4.0;   -0.5;eor
       1078;20210324;   10;   9.8;   3.7;    3;   0.0;   0;    9.867;   0;   2.3;   7.4; 1017.62;    8.7;   68.13;   16.2;    3.2;   -1.3;eor
       1078;20210325;   10;   8.2;   2.5;    3;   0.0;   6;    3.567;   0;   5.5;   8.6; 1015.49;    8.2;   79.54;   14.9;    1.6;   -1.2;eor
       1078;20210326;   10;  15.1;   5.6;    3;   1.4;   6;    6.550;   0;   3.5;   8.4; 1011.59;   10.7;   67.63;   16.5;    4.5;   -0.6;eor
       1078;20210327;   10;  18.9;   6.9;    3;   0.4;   6;    4.983;   0;   5.2;   6.6; 1015.91;    6.6;   68.17;   10.6;    2.1;   -2.7;eor
       1078;20210328;   10;  17.5;   6.2;    3;   0.0;   0;    2.200;   0;   6.9;   7.5; 1022.17;   10.0;   61.63;   14.0;    4.9;    3.3;eor
       1078;20210329;   10;  11.5;   4.8;    3;   0.0;   0;   11.733;   0;   1.8;   7.3; 1024.40;   13.1;   51.25;   20.8;    7.0;    0.2;eor
       1078;20210330;   10;   6.2;   1.9;    3;   0.0;   0;   11.717;   0;   1.2;   6.7; 1024.93;   14.6;   43.71;   24.4;    5.0;   -0.1;eor
       1078;20210331;   10;   9.4;   2.4;    3;   0.0;   0;   11.667;   0;   0.4;   8.0; 1017.00;   16.8;   43.71;   25.7;    8.5;    2.2;eor
       1078;20210401;   10;  10.3;   3.3;    3;   0.0;   0;   11.367;   0;   2.7;   9.1; 1016.24;   12.5;   64.17;   19.6;    4.9;    3.1;eor
       1078;20210402;   10;  10.5;   4.1;    3;   0.0;   6;    0.250;   0;   6.7;   7.0; 1020.40;    5.9;   75.71;    8.3;    3.3;    0.7;eor
       1078;20210403;   10;   9.6;   3.8;    3;   0.0;   0;    9.717;   0;   4.3;   6.6; 1021.81;    7.6;   64.00;   12.2;    3.2;   -1.2;eor
       1078;20210404;   10;   6.9;   2.4;    3;   0.0;   0;    1.133;   0;   6.3;   6.5; 1018.43;    5.3;   73.29;    8.8;    2.1;   -2.0;eor
       1078;20210405;   10;  18.7;   6.6;    3;   3.1;   8;    2.483;   0;   6.4;   6.2; 1005.85;    3.6;   77.92;    6.4;   -0.4;   -0.9;eor
       1078;20210406;   10;  15.6;   5.4;    3;   6.8;   8;    3.900;   0;   6.7;   5.9; 1007.67;    1.7;   85.67;    5.4;   -0.5;   -1.7;eor
       1078;20210407;   10;  18.2;   6.4;    3;   8.5;   8;    0.583;   3;   7.0;   6.1; 1012.18;    1.9;   87.38;    6.0;   -0.4;   -1.6;eor
       1078;20210408;   10;  11.3;   4.2;    3;   0.0;   0;    3.250;   0;   6.0;   5.3; 1017.93;    4.1;   66.79;    8.8;   -0.1;   -2.8;eor
       1078;20210409;   10;  11.5;   4.1;    3;   1.2;   6;    4.833;   0;   6.9;   6.7; 1009.54;    8.1;   62.58;   13.7;    2.4;    0.3;eor
       1078;20210410;   10;   9.8;   2.7;    3;  15.0;   6;    0.000;   0;   7.9;  10.4; 1006.21;    8.6;   93.33;   10.8;    5.7;    4.5;eor
       1078;20210411;   10;   9.1;   3.8;    3;   3.9;   6;    0.000;   0;   7.3;   7.7; 1008.19;    5.3;   84.96;    9.8;    1.6;   -1.0;eor
       1078;20210412;   10;  14.9;   2.7;    3;   0.8;   8;    4.200;   0;   4.2;   6.0; 1021.93;    2.3;   83.67;    8.0;   -2.1;   -4.8;eor
       1078;20210413;   10;   9.8;   2.4;    3;   0.0;   6;    6.067;   0;   3.2;   5.3; 1026.99;    3.9;   69.58;   10.4;   -3.3;   -5.9;eor
       1078;20210414;   10;  10.8;   2.3;    3;   0.5;   8;    6.050;   0;   4.3;   5.7; 1025.89;    3.4;   74.54;    9.1;   -2.8;   -5.5;eor
       1078;20210415;   10;   9.6;   2.4;    3;   0.0;   6;    7.550;   0;   3.7;   5.4; 1024.95;    4.5;   67.29;   10.3;   -2.5;   -5.4;eor
       1078;20210416;   10;  13.0;   3.1;    3;   0.0;   0;    8.133;   0;   4.8;   5.7; 1022.33;    7.2;   58.58;   13.1;    0.4;   -2.4;eor
       1078;20210417;   10;  10.8;   3.3;    3;   0.0;   0;    6.033;   0;   4.6;   6.1; 1019.75;    8.2;   58.04;   12.8;    1.5;   -1.4;eor
       1078;20210418;   10;   6.9;   2.5;    3;   2.8;   6;    1.000;   0;   6.4;   8.1; 1016.86;    9.6;   67.96;   14.8;    3.0;   -1.1;eor
       1078;20210419;   10;   5.1;   1.7;    3;   1.8;   6;    1.467;   0;   6.0;   9.9; 1014.77;    9.4;   84.13;   13.3;    3.7;    0.1;eor
       1078;20210420;   10;   9.3;   1.5;    3;   0.0;   0;    8.850;   0;   1.4;   8.5; 1012.42;   10.3;   70.79;   17.7;    1.8;   -0.8;eor
       1078;20210421;   10;  10.8;   3.4;    3;   0.0;   0;    9.783;   0;   3.4;   8.3; 1012.83;   10.4;   67.96;   17.6;    4.0;    0.2;eor
       1078;20210422;   10;  11.3;   3.1;    3;   0.0;   0;   11.650;   0;   3.0;   6.2; 1020.64;    6.9;   63.96;   12.7;   -0.5;   -4.6;eor
       1078;20210423;   10;   7.7;   2.5;    3;   0.0;   0;   13.067;   0;   0.8;   6.5; 1023.66;    7.4;   65.71;   14.1;   -1.0;   -4.7;eor
       1078;20210424;   10;   9.8;   4.1;    3;   0.0;   0;   10.017;   0;   5.0;   6.2; 1021.93;    8.5;   56.75;   14.3;    2.0;   -0.1;eor
       1078;20210425;   10;   9.1;   3.4;    3;   0.0;   0;    9.600;   0;   2.8;   5.9; 1021.19;    6.7;   61.71;   12.2;    0.8;   -2.8;eor
       1078;20210426;   10;   9.4;   2.5;    3;   0.0;   0;   13.117;   0;   1.6;   5.3; 1014.20;    8.0;   54.46;   14.8;   -0.7;   -4.8;eor
       1078;20210427;   10;   8.2;   2.5;    3;   0.0;   0;   13.450;   0;   1.8;   5.2; 1005.24;    9.6;   47.79;   16.8;    0.0;   -3.8;eor
       1078;20210428;   10;  10.6;   2.2;    3;   0.0;   0;    9.733;   0;   3.9;   6.4;  998.52;   13.0;   46.83;   21.0;    1.6;   -2.0;eor
       1078;20210429;   10;  17.3;   7.0;    3;   1.1;   6;    4.033;   0;   5.6;   8.2; 1000.40;   10.2;   65.71;   14.2;    6.5;    6.4;eor
       1078;20210430;   10;   6.2;   1.9;    3;   0.0;   6;    2.083;   0;   6.8;   8.5; 1008.11;    7.7;   81.54;   13.0;    4.9;    1.6;eor
       1078;20210501;   10;   7.0;   2.7;    3;   0.0;   0;    8.583;   0;   4.0;   7.3; 1008.98;    9.1;   65.71;   14.1;    2.8;    0.1;eor
       1078;20210502;   10;  11.3;   3.8;    3;   0.0;   6;    3.583;   0;   4.4;   6.8; 1013.28;    7.6;   66.54;   12.1;    1.3;   -2.0;eor
       1078;20210503;   10;  15.6;   5.1;    3;   0.8;   6;    6.067;   0;   5.3;   6.2; 1012.70;    8.8;   58.54;   14.7;   -1.2;   -4.6;eor
       1078;20210504;   10;  23.3;  10.6;    3;   5.6;   8;    1.283;   0;   7.1;   8.2;  995.66;   10.1;   67.17;   14.2;    6.1;    4.8;eor
       1078;20210505;   10;  21.1;   5.9;    3;   4.2;   6;    4.883;   0;   5.3;   7.4; 1001.02;    6.9;   74.63;   11.8;    2.6;   -0.7;eor
       1078;20210506;   10;  12.0;   3.5;    3;   2.8;   6;    2.817;   0;   6.8;   7.4; 1001.92;    7.6;   72.33;   12.4;    3.9;    2.2;eor
       1078;20210507;   10;   9.4;   3.2;    3;   3.7;   6;    5.917;   0;   3.5;   7.2; 1009.52;    7.0;   74.54;   12.8;    1.5;   -1.0;eor
       1078;20210508;   10;  15.6;   5.7;    3;   0.1;   6;    2.767;   0;   5.8;   8.4; 1008.76;   11.3;   63.79;   17.6;    1.4;   -0.7;eor
       1078;20210509;   10;  15.8;   7.3;    3;   0.1;   6;   10.717;   0;   5.5;  12.2;  998.68;   20.7;   51.75;   27.5;   12.4;   10.5;eor
       1078;20210510;   10;  14.9;   5.9;    3;   1.1;   6;    0.583;   0;   7.2;  12.4; 1000.67;   18.4;   58.67;   21.9;   15.0;   13.4;eor
       1078;20210511;   10;   7.2;   2.4;    3;   0.6;   6;    0.117;   0;   7.6;  14.0; 1003.92;   14.4;   85.33;   16.7;   11.8;    9.8;eor
       1078;20210512;   10;   9.6;   2.3;    3;   1.3;   6;    4.583;   0;   5.1;  11.3; 1006.17;   13.1;   76.75;   18.5;    6.5;    4.6;eor
       1078;20210513;   10;  12.0;   1.9;    3;   4.2;   6;   10.633;   0;   4.1;  10.5; 1002.68;   13.1;   74.38;   21.4;    4.5;    2.0;eor
       1078;20210514;   10;   8.9;   2.3;    3;   0.0;   6;    5.550;   0;   5.5;  10.6; 1002.78;   12.7;   74.13;   17.9;    8.0;    4.1;eor
       1078;20210515;   10;  13.4;   3.7;    3;   7.0;   6;    1.283;   0;   6.3;  10.9;  999.22;   11.0;   83.25;   15.1;    6.9;    3.1;eor
       1078;20210516;   10;  16.8;   4.9;    3;   1.3;   6;    5.567;   0;   5.1;  10.5;  996.71;   11.7;   77.29;   17.1;    7.5;    4.0;eor
       1078;20210517;   10;  17.0;   5.0;    3;   9.5;   6;    1.850;   0;   5.8;  11.5;  999.47;   11.3;   85.58;   15.4;    6.7;    3.1;eor
       1078;20210518;   10;  15.4;   3.0;    3;   1.9;   6;    4.367;   0;   5.5;  11.1; 1007.81;   11.3;   83.83;   16.9;    6.7;    3.0;eor
       1078;20210519;   10;  12.7;   2.8;    3;   9.9;   8;    3.183;   0;   6.0;  10.8; 1012.08;   10.5;   85.79;   16.0;    6.7;    3.0;eor
       1078;20210520;   10;  10.8;   3.5;    3;   0.0;   6;    2.600;   0;   6.7;  10.1; 1013.37;   12.3;   73.63;   16.9;    5.9;    3.2;eor
       1078;20210521;   10;  22.5;   8.0;    3;   0.9;   6;    7.400;   0;   4.0;   9.2;  999.84;   14.0;   58.75;   18.0;    9.9;    8.6;eor
       1078;20210522;   10;  18.2;   7.6;    3;   3.9;   6;    0.000;   0;   6.8;  10.4;  999.90;   10.7;   80.13;   12.0;    9.3;    8.2;eor
       1078;20210523;   10;  15.8;   5.8;    3;   0.0;   6;    4.483;   0;   5.3;   9.3; 1008.15;   12.1;   67.75;   16.1;    8.9;    8.6;eor
       1078;20210524;   10;  17.5;   5.9;    3;   4.2;   6;    3.667;   0;   6.0;  10.3; 1004.29;   12.9;   69.83;   16.8;    9.1;    8.5;eor
       1078;20210525;   10;  20.2;   6.2;    3;   8.3;   8;    1.983;   0;   6.7;  10.1; 1007.79;   10.0;   82.00;   13.8;    7.7;    6.8;eor
       1078;20210526;   10;  13.5;   4.9;    3;   1.8;   6;    2.483;   0;   6.7;  10.1; 1007.45;   11.4;   75.25;   15.3;    8.7;    8.2;eor
       1078;20210527;   10;  11.1;   4.9;    3;   4.1;   6;    0.150;   0;   7.5;  11.1; 1013.13;   10.8;   85.75;   12.5;    7.7;    5.2;eor
       1078;20210528;   10;   8.6;   2.1;    3;   0.0;   0;   11.150;   0;   4.0;   9.8; 1019.07;   12.4;   71.75;   19.2;    4.2;    1.1;eor
       1078;20210529;   10;   8.2;   2.8;    3;   0.0;   0;   13.983;   0;   1.1;  10.6; 1020.88;   13.5;   70.79;   19.2;    5.4;    3.0;eor
       1078;20210530;   10;  11.5;   2.8;    3;   0.0;   0;   14.750;   0;   0.5;   9.8; 1021.49;   15.4;   60.50;   22.2;    4.9;    3.1;eor
       1078;20210531;   10;   8.6;   2.7;    3;   0.0;   0;   13.700;   0;   0.7;  10.7; 1016.80;   17.1;   58.13;   23.7;    8.0;    4.0;eor
       1078;20210601;   10;   9.8;   3.1;    3;   0.0;   0;   15.133;   0;   0.8;  10.4; 1012.22;   18.9;   49.83;   26.1;    8.2;    4.2;eor
       1078;20210602;   10;  12.3;   2.8;    3;   0.2;   6;   15.033;   0;   2.3;  10.9; 1010.16;   21.0;   48.63;   28.5;    9.4;    6.6;eor
       1078;20210603;   10;   9.1;   3.6;    3;   2.1;   6;    3.150;   0;   6.3;  18.3; 1014.29;   21.0;   73.46;   24.9;   17.6;   14.4;eor
       1078;20210604;   10;   8.9;   2.0;    3;  10.2;   6;    6.850;   0;   5.8;  19.2; 1015.20;   21.1;   79.00;   27.3;   16.5;   15.4;eor
       1078;20210605;   10;   7.7;   3.1;    3;   0.0;   6;    0.000;   0;   7.1;  18.3; 1015.79;   17.6;   91.08;   20.5;   14.8;   13.5;eor
       1078;20210606;   10;   6.2;   2.9;    3;   0.0;   6;    0.217;   0;   7.6;  15.7; 1018.55;   16.1;   86.08;   19.5;   13.9;   13.8;eor
       1078;20210607;   10;   5.7;   2.3;    3;   0.0;   0;    1.850;   0;   5.8;  15.2; 1018.49;   17.1;   78.96;   21.5;   12.8;    9.7;eor
       1078;20210608;   10;   7.0;   1.4;    3;   0.0;   0;    7.367;   0;   3.6;  15.0; 1017.82;   18.1;   74.58;   24.8;   11.5;    8.2;eor
       1078;20210609;   10;   6.2;   1.9;    3;   0.0;   0;   12.833;   0;   2.4;  15.2; 1016.60;   20.4;   66.08;   26.8;   11.5;    9.0;eor
       1078;20210610;   10;   7.9;   1.7;    3;   0.0;   0;   14.317;   0;   2.8;  13.8; 1015.78;   20.8;   59.58;   27.4;   11.7;    8.8;eor
       1078;20210611;   10;   7.7;   2.5;    3;   0.0;   0;   11.967;   0;   3.6;  16.5; 1014.48;   21.1;   68.04;   26.9;   12.6;    9.9;eor
       1078;20210612;   10;  11.8;   4.3;    3;   0.0;   6;    5.750;   0;   5.8;  14.9; 1016.25;   18.8;   69.08;   22.8;   13.1;    8.4;eor
       1078;20210613;   10;   6.7;   1.8;    3;   0.0;   0;   15.367;   0;   0.5;  11.0; 1021.96;   16.6;   61.50;   23.5;    8.0;    3.8;eor
       1078;20210614;   10;   9.8;   2.8;    3;   0.0;   0;   15.283;   0;   1.3;  12.7; 1016.00;   21.0;   54.04;   28.8;    9.4;    5.3;eor
       1078;20210615;   10;   8.7;   2.9;    3;   0.0;   0;   12.867;   0;   5.7;  14.5; 1014.84;   20.6;   61.79;   25.8;   14.4;   11.0;eor
       1078;20210616;   10;   8.7;   2.2;    3;   0.0;   0;   13.933;   0;   4.6;  17.1; 1009.02;   23.6;   60.92;   31.7;   12.2;   10.0;eor
       1078;20210617;   10;   9.4;   4.1;    3;   0.0;   0;   13.717;   0;   3.8;  18.1; 1006.20;   28.1;   48.71;   34.5;   21.8;   20.3;eor
       1078;20210618;   10;  12.7;   3.8;    3;   0.0;   6;   12.183;   0;   4.5;  18.9; 1007.27;   27.5;   54.04;   34.2;   21.1;   19.9;eor
       1078;20210619;   10;  13.7;   3.7;    3;  18.0;   6;   12.933;   0;   5.3;  18.8; 1007.98;   24.1;   63.79;   29.4;   18.5;   15.6;eor
       1078;20210620;   10;  13.2;   5.2;    3;  21.0;   6;    6.517;   0;   6.4;  17.9; 1003.05;   22.5;   66.83;   26.6;   18.7;   17.6;eor
       1078;20210621;   10;   9.8;   4.4;    3;   0.2;   6;    0.200;   0;   7.4;  16.6; 1003.55;   16.5;   87.92;   19.0;   14.1;   14.1;eor
       1078;20210622;   10;   9.3;   3.7;    3;  10.6;   6;    0.200;   0;   7.2;  13.6; 1011.41;   14.5;   82.46;   17.5;   12.1;   11.8;eor
       1078;20210623;   10;   7.5;   3.4;    3;   0.0;   0;    2.100;   0;   6.1;  14.1; 1015.37;   16.1;   77.71;   20.7;   12.8;   12.7;eor
       1078;20210624;   10;   7.5;   3.1;    3;   0.0;   0;    3.500;   0;   6.3;  15.1; 1014.61;   17.9;   74.08;   22.2;   14.2;   12.7;eor
       1078;20210625;   10;  10.1;   2.8;    3;   0.0;   0;    6.067;   0;   5.8;  13.7; 1013.55;   18.1;   67.38;   22.8;   11.0;    8.3;eor
       1078;20210626;   10;   7.0;   1.9;    3;   0.0;   0;    9.633;   0;   4.9;  14.8; 1013.38;   19.7;   67.79;   26.5;   11.9;    9.7;eor
       1078;20210627;   10;  14.7;   2.6;    3;   2.6;   6;    7.383;   0;   6.1;  17.1; 1010.58;   20.5;   73.79;   28.3;   13.9;   10.9;eor
       1078;20210628;   10;   9.3;   2.5;    3;   4.9;   6;    9.850;   0;   5.0;  19.5; 1008.61;   22.0;   75.29;   28.0;   15.4;   13.9;eor
       1078;20210629;   10;  12.0;   3.7;    3;  48.4;   6;    4.533;   0;   6.6;  18.8; 1006.44;   19.8;   82.71;   25.4;   15.1;   14.9;eor
       1078;20210630;   10;   8.1;   3.9;    3;   0.5;   6;    0.167;   0;   7.4;  16.2; 1007.03;   15.7;   90.71;   18.0;   13.5;   13.3;eor
       1078;20210701;   10;   9.6;   4.4;    3;   1.5;   6;    0.000;   0;   8.0;  14.6; 1011.02;   13.8;   92.33;   14.5;   13.2;   13.2;eor
       1078;20210702;   10;  10.3;   2.8;    3;   0.0;   0;    7.283;   0;   4.0;  14.5; 1012.68;   17.1;   75.83;   21.6;   12.1;    9.9;eor
       1078;20210703;   10;   6.7;   2.2;    3;   0.1;   6;    8.467;   0;   4.0;  15.9; 1010.21;   19.9;   70.79;   26.7;   11.0;    9.4;eor
       1078;20210704;   10;  16.5;   2.8;    3;  20.3;   6;    4.850;   0;   6.0;  17.7; 1005.52;   18.3;   84.96;   24.3;   15.0;   13.8;eor
       1078;20210705;   10;  11.8;   3.4;    3;   1.5;   6;    1.250;   0;   6.8;  16.4; 1004.03;   17.4;   82.83;   21.2;   13.7;   13.4;eor
       1078;20210706;   10;  17.0;   6.9;    3;   1.2;   6;    4.950;   0;   6.3;  16.0; 1002.49;   19.6;   71.42;   24.0;   12.4;    9.9;eor
       1078;20210707;   10;   9.6;   3.8;    3;   0.0;   0;    7.583;   0;   4.3;  14.6; 1010.60;   19.3;   67.21;   24.7;   12.1;    9.6;eor
       1078;20210708;   10;   7.2;   2.0;    3;   0.6;   6;    1.867;   0;   6.2;  16.5; 1015.34;   18.2;   79.92;   23.2;   13.1;   10.7;eor
       1078;20210709;   10;   8.7;   2.4;    3;   0.0;   6;    3.983;   0;   5.8;  16.7; 1016.06;   19.2;   76.63;   23.6;   14.9;   11.9;eor
       1078;20210710;   10;  11.8;   2.3;    3;  19.3;   6;    3.133;   0;   5.8;  16.4; 1011.88;   18.6;   78.25;   23.5;   13.1;    9.4;eor
       1078;20210711;   10;   6.2;   2.2;    3;   0.0;   0;    3.417;   0;   6.5;  16.9; 1011.33;   18.6;   80.83;   24.6;   14.8;   13.1;eor
       1078;20210712;   10;   7.7;   2.4;    3;   4.1;   6;    5.733;   0;   6.4;  17.0; 1006.44;   20.5;   72.79;   25.6;   13.8;   12.0;eor
       1078;20210713;   10;   8.1;   2.9;    3;  31.0;   6;    0.000;   0;   7.8;  21.0; 1004.51;   19.6;   92.13;   22.5;   17.3;   16.9;eor
       1078;20210714;   10;  13.4;   3.9;    3;  49.9;   6;    0.000;   0;   8.0;  20.8; 1003.99;   18.5;   97.00;   19.8;   15.8;   14.3;eor
       1078;20210715;   10;   8.6;   2.8;    3;   0.0;   6;    1.600;   0;   7.0;  19.4; 1009.02;   19.1;   88.17;   22.6;   15.7;   15.3;eor
       1078;20210716;   10;   8.2;   3.5;    3;   0.0;   0;    0.217;   0;   7.6;  16.4; 1017.07;   18.1;   79.29;   20.5;   16.1;   16.2;eor
       1078;20210717;   10;  10.3;   3.6;    3;   0.0;   0;    9.917;   0;   3.7;  17.1; 1019.61;   20.8;   71.17;   26.2;   17.1;   13.3;eor
       1078;20210718;   10;   9.8;   3.2;    3;   0.0;   0;   14.283;   0;   0.6;  17.0; 1018.18;   21.2;   69.67;   27.2;   13.6;   10.4;eor
       1078;20210719;   10;   6.7;   2.5;    3;   0.0;   0;    2.317;   0;   3.6;  15.2; 1016.80;   17.9;   75.17;   22.1;   12.3;    9.4;eor
       1078;20210720;   10;   6.7;   2.1;    3;   0.0;   0;   13.583;   0;   0.9;  13.2; 1016.39;   17.0;   70.54;   22.7;   10.4;    7.6;eor
       1078;20210721;   10;   6.0;   1.7;    3;   0.0;   0;    9.567;   0;   2.2;  13.5; 1018.31;   18.3;   67.13;   24.4;   10.5;    8.4;eor
       1078;20210722;   10;   7.2;   2.3;    3;   0.0;   0;    7.950;   0;   3.1;  15.7; 1016.47;   19.6;   70.46;   25.3;   13.2;   11.4;eor
       1078;20210723;   10;   7.2;   2.7;    3;   0.0;   0;   14.200;   0;   0.8;  14.3; 1011.97;   19.4;   65.50;   25.4;   12.6;   10.9;eor
       1078;20210724;   10;   7.7;   2.2;    3;   0.9;   6;    0.867;   0;   6.5;  18.2; 1004.80;   19.1;   82.21;   23.2;   14.7;   13.4;eor
       1078;20210725;   10;   7.2;   2.8;    3;   1.8;   6;    8.717;   0;   4.2;  18.5; 1003.86;   20.6;   77.67;   26.7;   16.1;   14.0;eor
       1078;20210726;   10;  10.3;   4.5;    3;   0.4;   6;    4.650;   0;   5.9;  17.4; 1005.63;   20.4;   73.46;   25.0;   17.6;   16.2;eor
       1078;20210727;   10;  13.4;   4.3;    3;  13.2;   6;    3.200;   0;   6.5;  17.8; 1007.01;   19.2;   81.38;   25.1;   16.2;   15.0;eor
       1078;20210728;   10;  15.3;   5.7;    3;   5.2;   6;    4.150;   0;   6.0;  15.9; 1005.87;   19.2;   72.33;   23.8;   15.5;   14.7;eor
       1078;20210729;   10;  16.3;   6.9;    3;   0.0;   0;    9.650;   0;   5.0;  13.5; 1006.93;   17.8;   67.71;   22.3;   14.8;   11.1;eor
       1078;20210730;   10;  21.6;   5.3;    3;   0.6;   6;    7.000;   0;   5.4;  14.5; 1003.58;   19.5;   65.33;   26.0;   14.5;   12.4;eor
       1078;20210731;   10;  14.9;   6.8;    3;  14.4;   6;    3.850;   0;   6.0;  14.6; 1003.70;   18.1;   70.71;   22.1;   14.8;   13.4;eor
       1078;20210801;   10;   9.6;   3.6;    3;   2.2;   6;    4.567;   0;   6.1;  15.7; 1005.52;   16.9;   82.17;   21.1;   14.2;   13.5;eor
       1078;20210802;   10;   9.3;   1.7;    3;   0.5;   6;    0.167;   0;   6.2;  14.3; 1009.48;   15.3;   82.38;   19.1;   10.6;    8.5;eor
       1078;20210803;   10;   6.2;   2.0;    3;   0.0;   6;    0.483;   0;   6.1;  13.9; 1008.54;   15.7;   79.00;   19.8;   10.4;    8.7;eor
       1078;20210804;   10;   6.0;   1.4;    3;   2.0;   6;    7.100;   0;   4.6;  15.3; 1008.17;   17.4;   78.29;   22.6;   11.1;    8.9;eor
       1078;20210805;   10;   8.1;   2.4;    3;   0.5;   6;    4.583;   0;   5.8;  15.9; 1003.62;   19.2;   72.96;   23.5;   14.9;   14.6;eor
       1078;20210806;   10;  14.4;   5.9;    3;   2.4;   6;    2.550;   0;   6.0;  17.2;  999.16;   18.6;   80.88;   22.5;   16.5;   15.5;eor
       1078;20210807;   10;  13.4;   5.1;    3;   0.0;   6;    2.883;   0;   6.6;  15.2;  998.42;   18.7;   71.50;   23.0;   14.4;   12.0;eor
       1078;20210808;   10;  14.9;   7.1;    3;   1.1;   6;    5.233;   0;   6.1;  14.0; 1005.03;   17.0;   72.54;   20.8;   14.7;   13.8;eor
       1078;20210809;   10;  16.6;   5.0;    3;  15.8;   6;    2.967;   0;   6.3;  15.0; 1011.30;   16.7;   80.04;   22.0;   13.8;   11.6;eor
       1078;20210810;   10;   8.7;   3.4;    3;   0.7;   6;    4.133;   0;   5.5;  16.8; 1012.18;   17.2;   85.58;   22.4;   13.5;   11.1;eor
       1078;20210811;   10;   6.2;   1.9;    3;   0.0;   0;    6.933;   0;   4.1;  17.3; 1014.62;   18.5;   83.04;   24.3;   12.3;   10.8;eor
       1078;20210812;   10;   5.7;   1.6;    3;   0.0;   0;    5.700;   0;   5.3;  17.0; 1014.87;   20.0;   75.17;   26.2;   13.7;   12.1;eor
       1078;20210813;   10;  10.5;   2.9;    3;   0.0;   0;    7.233;   0;   4.3;  16.7; 1016.44;   19.6;   75.08;   25.2;   13.9;   11.6;eor
       1078;20210814;   10;   8.7;   2.8;    3;   0.0;   0;   13.617;   0;   0.9;  15.0; 1015.70;   18.8;   71.75;   24.9;   12.5;    9.9;eor
