,Date,Qual_wind,Wind_max,Wind_avg,Qual_precep,Precepitation,Type_of_Precipitation,sunshine_hours,snow_height,Coverage_avg,Vapour_p_avg,Air_p_avg,Temp_avg,Rel_Humid_avg,Temp_max_2m,Temp_min_2m,Temp_min_gnd
17466,1999-10-27,10,9.7,4.3,10,0.0,0,2.4,0,5.3,11.2,1020.4,10.9,82.0,14.8,8.9,6.6
17467,1999-10-28,10,8.9,3.1,10,0.0,6,0.1,0,5.0,10.9,1019.6,10.0,87.0,13.9,6.9,3.6
17468,1999-10-29,10,6.1,2.5,10,0.0,0,4.6,0,5.0,11.2,1021.1,11.7,80.0,16.9,7.3,4.2
17469,1999-10-30,10,12.8,6.3,10,2.5,6,5.3,0,4.0,13.1,1005.8,16.2,72.0,19.2,9.4,5.2
17470,1999-10-31,10,13.1,6.0,10,0.0,0,3.5,0,2.3,10.1,1016.3,11.2,74.0,17.2,9.5,8.7
17471,1999-11-01,10,13.3,6.7,10,5.1,6,3.5,0,5.3,11.8,1010.5,14.0,76.0,17.9,7.4,5.9
17472,1999-11-02,10,12.5,3.8,10,3.4,6,0.0,0,5.3,11.9,1014.5,10.3,90.0,18.0,8.3,11.3
17473,1999-11-03,10,5.5,2.3,10,0.0,0,6.5,0,1.7,8.7,1025.8,7.7,82.0,12.9,3.9,1.6
17474,1999-11-04,10,7.2,2.2,10,0.0,0,8.7,0,0.0,7.1,1019.6,5.2,78.0,13.1,2.2,-0.6
17475,1999-11-05,10,15.0,6.4,10,0.7,6,3.6,0,5.0,8.7,1002.3,9.8,74.0,11.5,2.8,0.4
17476,1999-11-06,10,16.7,7.9,10,0.4,6,1.6,0,5.3,7.9,1003.1,8.6,70.0,12.0,7.9,6.3
17477,1999-11-07,10,14.2,5.6,10,3.9,6,0.0,0,8.0,10.3,1018.6,8.9,91.0,9.9,7.5,6.5
17478,1999-11-08,10,8.3,2.2,10,1.5,6,0.0,0,7.3,9.6,1024.6,7.9,90.0,9.2,5.3,4.6
17479,1999-11-09,10,7.6,2.4,10,1.4,6,1.3,0,6.7,10.2,1026.5,9.0,89.0,10.8,7.2,6.3
17480,1999-11-10,10,12.4,5.0,10,0.9,6,0.9,0,7.0,8.8,1025.6,8.1,82.0,9.1,6.9,5.7
17481,1999-11-11,10,12.9,4.8,10,0.0,6,1.2,0,5.0,7.7,1027.7,5.8,81.0,8.8,4.0,6.5
17482,1999-11-12,10,5.0,2.1,10,0.0,0,4.4,0,2.7,6.9,1025.2,3.8,81.0,8.7,0.4,-1.7
17483,1999-11-13,10,4.0,1.7,10,1.2,6,7.2,0,4.3,6.4,1017.6,2.4,88.0,6.5,-2.6,-5.0
17484,1999-11-14,10,10.9,2.6,10,0.7,6,0.0,0,5.3,7.9,1011.4,5.8,83.0,9.6,2.9,3.1
17485,1999-11-15,10,5.0,2.1,10,0.0,0,7.7,0,0.3,4.7,1017.9,-0.6,80.0,4.8,-3.3,-5.5
17486,1999-11-16,10,9.2,3.2,10,0.5,8,5.0,0,5.7,4.9,1009.1,0.4,80.0,3.0,-5.3,-7.8
17487,1999-11-17,10,11.4,4.3,10,4.2,8,0.0,0,5.7,7.0,1004.5,3.2,89.0,5.6,0.5,0.1
17488,1999-11-18,10,12.5,5.5,10,6.7,8,0.1,0,7.3,6.3,997.6,2.0,90.0,3.3,0.2,-0.1
17489,1999-11-19,10,8.5,3.7,10,3.0,8,0.0,0,7.7,6.3,1005.6,2.4,87.0,3.0,0.8,0.2
17490,1999-11-20,10,9.4,3.7,10,0.7,8,0.6,0,5.0,5.5,1012.4,0.0,86.0,3.0,-1.4,0.6
17491,1999-11-21,10,4.9,1.7,10,2.5,7,0.0,0,7.7,5.5,1012.1,-0.3,91.0,1.5,-4.9,-6.2
17492,1999-11-22,10,8.8,4.8,10,4.9,8,0.0,3,8.0,6.5,1007.8,2.4,92.0,3.5,-0.8,-1.2
17493,1999-11-23,10,6.9,3.2,10,0.1,6,0.0,0,7.7,9.0,1016.5,6.4,93.0,7.4,3.2,3.2
17494,1999-11-24,10,6.9,3.6,10,0.0,6,0.0,0,8.0,8.6,1022.2,7.0,87.0,7.7,5.4,5.0
17495,1999-11-25,10,9.9,4.4,10,5.3,6,0.7,0,7.7,9.2,1024.0,8.0,86.0,9.1,5.3,5.9
17496,1999-11-26,10,12.3,5.7,10,0.0,0,5.6,0,5.7,8.9,1020.1,8.6,75.0,12.1,6.6,7.8
17497,1999-11-27,10,11.1,5.3,10,0.7,6,0.0,0,7.3,8.5,1018.9,7.1,83.0,8.9,4.3,2.9
17498,1999-11-28,10,12.3,6.3,10,0.0,0,0.9,0,7.0,8.5,1018.1,9.3,73.0,12.5,5.8,4.5
17499,1999-11-29,10,10.7,4.6,10,0.0,6,0.8,0,7.3,8.0,1019.2,8.3,73.0,10.5,6.7,5.1
17500,1999-11-30,10,15.8,6.1,10,0.3,6,0.0,0,7.7,8.8,1018.8,8.6,78.0,9.0,7.2,6.1
17501,1999-12-01,10,15.8,6.8,10,2.9,6,0.7,0,5.3,9.4,1012.1,8.3,84.0,10.7,7.4,7.7
17502,1999-12-02,10,14.9,6.8,10,0.0,6,1.9,0,4.7,7.0,1015.2,5.6,74.0,8.1,4.1,1.6
17503,1999-12-03,10,23.7,10.4,10,2.1,6,0.0,0,6.0,7.6,1002.5,7.7,69.0,11.1,4.0,2.4
17504,1999-12-04,10,12.0,5.7,10,1.1,8,1.8,0,5.7,6.1,1003.1,3.2,78.0,6.9,1.7,0.9
17505,1999-12-05,10,9.2,4.0,10,0.1,8,4.6,0,1.7,6.2,1017.0,1.2,88.0,5.6,-0.8,-1.4
17506,1999-12-06,10,16.6,8.2,10,0.4,6,0.0,0,8.0,8.3,1013.2,6.6,87.0,7.6,-1.2,-3.4
17507,1999-12-07,10,15.9,8.7,10,4.1,6,0.0,0,7.7,8.9,1005.1,7.0,86.0,8.6,5.4,6.8
17508,1999-12-08,10,13.6,7.0,10,0.9,6,2.7,0,5.7,8.2,1004.1,8.5,77.0,10.1,3.9,1.8
17509,1999-12-09,10,16.5,7.4,10,0.3,6,1.2,0,5.0,8.2,993.1,8.1,75.0,11.3,6.9,7.1
17510,1999-12-10,10,13.4,6.7,10,0.4,6,0.0,0,6.0,8.0,997.3,5.8,85.0,7.5,5.4,4.4
17511,1999-12-11,10,20.1,8.1,10,14.8,6,0.0,0,7.3,9.0,989.4,8.6,83.0,11.8,4.8,3.4
17512,1999-12-12,10,20.1,7.3,10,17.0,6,0.0,0,8.0,9.3,983.0,7.2,89.0,11.3,6.4,8.2
17513,1999-12-13,10,16.0,6.7,10,5.5,6,1.5,0,6.7,7.3,996.6,6.0,79.0,6.9,3.3,2.1
17514,1999-12-14,10,15.9,5.3,10,2.5,8,1.1,0,5.3,6.2,991.5,2.6,81.0,6.5,1.0,1.0
17515,1999-12-15,10,9.4,3.5,10,1.3,7,1.2,0,4.3,5.1,1003.6,0.4,80.0,1.8,-0.9,-2.5
17516,1999-12-16,10,8.3,3.4,10,0.4,8,0.2,1,7.7,5.9,1017.2,1.5,89.0,2.8,-2.3,-6.2
17517,1999-12-17,10,20.2,8.8,10,3.1,6,0.0,0,7.3,7.3,1006.5,5.1,84.0,5.8,2.7,2.4
17518,1999-12-18,10,6.3,2.7,10,0.0,6,2.6,0,6.3,6.5,1008.1,2.6,84.0,6.2,-0.6,2.1
17519,1999-12-19,10,10.1,3.1,10,0.1,7,2.6,0,3.3,5.6,1009.7,0.6,85.0,3.4,-0.7,-2.6
17520,1999-12-20,10,7.3,2.5,10,0.0,7,4.0,0,3.7,5.3,1019.8,0.5,82.0,4.4,-2.1,-3.4
17521,1999-12-21,10,8.9,3.4,10,0.0,0,0.2,0,7.0,5.7,1025.4,1.1,85.0,3.4,-1.1,-3.1
17522,1999-12-22,10,17.7,8.7,10,0.3,6,4.4,0,5.0,3.9,1021.3,0.3,63.0,1.9,-1.8,-2.8
17523,1999-12-23,10,18.2,7.2,10,3.2,6,0.0,0,7.3,6.4,1016.5,2.1,89.0,4.2,0.3,-1.1
17524,1999-12-24,10,16.4,8.4,10,12.2,6,0.0,0,7.7,8.1,1002.9,7.4,81.0,9.5,1.5,0.7
17525,1999-12-25,10,23.1,9.6,10,3.9,6,1.3,0,5.0,7.2,988.0,6.7,71.0,10.7,3.0,4.3
17526,1999-12-26,10,14.2,6.3,10,26.1,8,0.8,0,6.7,7.5,979.5,5.8,81.0,6.9,3.1,2.5
17527,1999-12-27,10,12.8,4.8,10,0.6,6,0.1,0,5.7,6.8,985.4,3.1,86.0,5.7,0.3,0.1
17528,1999-12-28,10,5.6,2.3,10,0.7,8,0.0,0,7.0,6.7,993.3,2.6,93.0,3.8,0.4,-1.4
17529,1999-12-29,10,9.9,3.9,10,2.9,8,0.2,0,6.7,6.5,1007.6,2.8,88.0,4.1,0.1,-2.6
17530,1999-12-30,10,9.7,4.8,10,5.1,6,0.0,0,7.3,6.7,1015.4,3.4,86.0,4.3,1.1,-0.6
17531,1999-12-31,10,9.1,3.4,10,0.0,6,0.0,0,7.7,7.0,1015.4,4.1,86.0,4.9,2.9,2.6
17532,2000-01-01,10,5.9,2.5,10,2.2,6,0.0,0,8.0,7.9,1019.2,4.2,92.0,6.9,2.5,3.8
17533,2000-01-02,10,7.4,3.0,10,0.0,0,0.7,0,6.0,8.3,1023.2,6.5,87.0,7.9,2.7,0.2
17534,2000-01-03,10,14.3,5.5,10,2.8,6,0.0,0,7.3,8.3,1017.8,7.7,78.0,9.1,6.9,6.7
17535,2000-01-04,10,16.8,6.0,10,9.7,6,0.0,0,7.3,9.1,1010.5,7.8,87.0,9.2,6.6,5.8
17536,2000-01-05,10,11.2,4.5,10,0.0,0,6.5,0,3.7,7.0,1015.5,5.2,80.0,8.6,0.4,-2.2
17537,2000-01-06,10,12.3,5.5,10,1.8,6,2.8,0,6.0,8.6,1012.2,7.6,83.0,10.4,4.3,2.5
17538,2000-01-07,10,9.4,4.5,10,0.0,0,2.5,0,6.3,7.8,1017.0,6.6,79.0,8.7,4.7,4.2
17539,2000-01-08,10,9.5,4.7,10,1.2,6,0.0,0,7.7,8.3,1014.1,6.6,85.0,7.9,5.4,4.5
17540,2000-01-09,10,5.2,1.2,10,0.0,6,0.0,0,6.0,7.1,1021.0,2.5,94.0,6.8,0.5,0.4
17541,2000-01-10,10,4.3,1.3,10,0.0,0,0.0,0,8.0,6.3,1031.4,1.1,96.0,2.4,0.4,1.0
17542,2000-01-11,10,9.3,4.4,10,0.0,0,5.4,0,3.3,5.6,1032.2,0.7,86.0,2.9,-0.5,0.3
17543,2000-01-12,10,10.7,5.5,10,0.0,0,6.0,0,4.0,5.6,1024.1,2.1,79.0,4.6,-0.9,-3.2
17544,2000-01-13,10,9.1,4.3,10,0.2,7,0.0,0,5.7,5.1,1013.3,1.3,73.0,3.5,-0.7,0.5
17545,2000-01-14,10,5.4,2.2,10,0.0,6,0.0,0,7.7,6.6,1017.2,3.3,85.0,4.8,-1.0,-3.9
17546,2000-01-15,10,10.1,2.5,10,0.0,6,0.6,0,6.7,5.8,1029.1,2.5,77.0,4.2,1.1,1.7
17547,2000-01-16,10,8.4,2.6,10,2.3,6,0.0,0,7.7,7.5,1029.5,4.2,93.0,5.7,0.7,-0.9
17548,2000-01-17,10,10.3,5.0,10,1.3,6,0.0,0,8.0,8.6,1023.6,6.2,90.0,7.0,5.1,4.9
17549,2000-01-18,10,16.2,7.0,10,1.0,6,0.2,0,6.3,7.4,1019.0,5.9,78.0,8.1,4.9,5.8
17550,2000-01-19,10,8.8,4.3,10,0.2,6,0.0,0,7.3,6.5,1025.6,4.1,79.0,5.1,3.7,3.0
17551,2000-01-20,10,12.1,4.6,10,0.8,6,0.1,0,7.3,7.1,1024.0,4.0,87.0,5.0,1.6,-1.0
17552,2000-01-21,10,13.7,5.6,10,0.8,6,0.6,0,7.0,6.8,1019.5,4.6,79.0,7.2,3.5,3.4
17553,2000-01-22,10,12.5,5.3,10,5.2,6,0.2,0,7.3,7.1,1004.8,4.1,86.0,5.4,2.6,2.3
17554,2000-01-23,10,9.7,4.0,10,0.8,8,0.0,0,6.3,5.2,1012.6,-0.8,83.0,4.0,-3.4,2.5
17555,2000-01-24,10,6.2,2.0,10,0.0,0,8.1,0,3.3,3.2,1020.7,-2.6,66.0,1.0,-7.3,-9.7
17556,2000-01-25,10,5.2,2.6,10,0.0,0,5.7,0,5.0,3.8,1024.4,-1.1,66.0,2.1,-3.9,-6.1
17557,2000-01-26,10,6.4,3.5,10,0.0,0,0.0,0,7.3,4.8,1027.1,1.4,72.0,2.8,-2.5,-4.6
17558,2000-01-27,10,9.4,4.8,10,0.0,0,5.6,0,3.0,4.5,1022.9,0.2,69.0,4.5,-2.7,-0.4
17559,2000-01-28,10,14.2,6.8,10,3.6,6,0.1,0,6.0,4.9,1010.6,2.5,69.0,4.2,-3.0,-5.9
17560,2000-01-29,10,19.6,10.6,10,16.4,6,0.0,0,8.0,9.6,993.2,8.3,89.0,10.3,4.0,3.2
17561,2000-01-30,10,21.4,6.9,10,2.5,6,0.0,0,7.3,9.4,1007.5,9.4,81.0,10.6,6.5,5.5
17562,2000-01-31,10,20.8,8.4,10,0.5,6,0.0,0,8.0,9.9,1016.0,9.9,81.0,11.0,9.1,8.1
17563,2000-02-01,10,12.3,6.3,10,0.3,6,0.0,0,6.7,8.6,1012.9,8.8,75.0,10.0,7.3,7.8
17564,2000-02-02,10,10.7,5.1,10,1.4,6,2.0,0,5.0,8.5,1012.9,6.4,84.0,9.1,4.5,6.3
17565,2000-02-03,10,9.4,4.4,10,0.0,6,0.4,0,6.3,7.7,1027.3,6.2,81.0,7.8,4.2,2.7
17566,2000-02-04,10,12.4,6.3,10,3.1,6,0.0,0,8.0,8.3,1027.5,7.2,82.0,8.8,4.9,3.8
17567,2000-02-05,10,8.8,4.7,10,0.0,0,7.1,0,1.0,7.0,1023.9,9.2,62.0,13.3,5.3,3.7
17568,2000-02-06,10,10.6,5.2,10,2.7,6,2.3,0,7.0,7.8,1014.8,9.2,67.0,11.0,6.3,3.8
17569,2000-02-07,10,16.0,7.9,10,1.0,6,1.7,0,7.7,8.4,1008.3,8.1,78.0,10.3,6.8,7.3
17570,2000-02-08,10,22.4,8.1,10,10.3,8,0.0,0,7.3,9.3,1000.1,9.6,78.0,12.2,7.6,6.7
17571,2000-02-09,10,18.2,7.1,10,0.1,6,0.0,0,4.0,6.5,1015.6,5.4,72.0,9.5,2.1,0.8
17572,2000-02-10,10,14.9,6.6,10,10.0,6,2.9,0,7.3,7.0,1013.0,6.0,72.0,9.8,2.1,-0.5
17573,2000-02-11,10,7.8,3.5,10,0.0,0,8.5,0,0.7,5.7,1023.5,3.0,77.0,8.0,-1.4,-3.8
17574,2000-02-12,10,18.0,6.5,10,2.5,6,4.6,0,3.7,6.0,1015.1,3.6,77.0,8.9,-0.3,-3.0
17575,2000-02-13,10,11.7,5.4,10,0.0,6,4.9,0,4.0,6.7,1012.8,4.9,74.0,9.2,2.8,0.9
17576,2000-02-14,10,9.7,4.0,10,5.3,6,6.0,0,4.0,6.7,1015.7,4.8,79.0,8.4,-1.4,-3.1
17577,2000-02-15,10,9.7,3.9,10,5.3,6,0.1,0,7.0,8.5,1007.9,6.9,83.0,8.5,4.8,5.0
17578,2000-02-16,10,18.3,6.7,10,3.0,8,4.0,0,5.7,6.1,996.5,2.2,83.0,5.9,-0.4,3.1
17579,2000-02-17,10,14.0,5.0,10,9.1,8,0.9,0,4.0,6.0,1003.7,1.7,88.0,5.0,0.3,-0.1
17580,2000-02-18,10,13.8,5.2,10,8.7,8,0.0,2,8.0,7.2,997.1,3.7,93.0,6.7,0.3,-0.5
17581,2000-02-19,10,14.5,5.8,10,2.5,6,0.3,0,7.7,7.1,1003.0,4.6,82.0,7.2,3.3,4.0
17582,2000-02-20,10,13.1,3.5,10,0.0,6,2.7,0,2.7,5.5,1022.3,1.7,78.0,7.0,-0.4,-1.0
17583,2000-02-21,10,6.5,2.8,10,0.0,6,1.2,0,6.7,6.0,1023.2,3.0,82.0,5.2,-4.1,-5.7
17584,2000-02-22,10,6.7,2.3,10,0.0,6,0.6,0,5.3,6.5,1020.1,2.8,83.0,7.1,1.0,-0.8
17585,2000-02-23,10,7.0,3.2,10,5.3,6,5.3,0,4.3,7.0,1019.4,6.6,75.0,9.9,1.0,-1.0
17586,2000-02-24,10,10.3,4.6,10,20.2,6,0.0,0,7.7,8.7,1016.7,6.3,89.0,10.0,5.4,5.9
17587,2000-02-25,10,16.1,4.1,10,0.7,6,4.1,0,4.0,6.5,1020.6,3.8,78.0,11.6,1.8,3.7
17588,2000-02-26,10,5.7,2.5,10,0.0,0,8.3,0,3.0,5.5,1026.3,2.4,74.0,8.6,-1.0,-3.9
17589,2000-02-27,10,13.4,6.4,10,0.0,0,8.4,0,5.0,6.9,1017.7,8.1,68.0,12.5,-0.3,-3.6
17590,2000-02-28,10,17.0,7.4,10,7.6,6,0.3,0,5.3,8.8,1008.3,8.3,77.0,13.2,5.7,8.2
17591,2000-02-29,10,16.7,7.7,10,5.5,6,1.1,0,5.7,7.6,1000.9,7.5,75.0,9.1,4.4,2.3
17592,2000-03-01,10,14.0,5.1,10,7.0,6,0.8,0,6.7,7.3,1000.4,4.9,84.0,8.9,4.0,4.0
17593,2000-03-02,10,16.4,7.1,10,2.7,6,3.9,0,6.0,6.4,1012.8,4.7,77.0,7.4,0.7,-1.3
17594,2000-03-03,10,21.2,8.3,10,8.3,8,0.0,0,7.0,8.1,1000.0,5.4,86.0,9.5,3.6,4.2
17595,2000-03-04,10,19.4,5.9,10,0.5,7,4.1,0,4.0,5.8,1016.9,1.2,85.0,4.9,0.4,-0.2
17596,2000-03-05,10,8.9,3.7,10,0.3,8,0.1,0,4.7,6.2,1026.5,2.6,85.0,5.4,-1.2,-1.9
17597,2000-03-06,10,12.2,6.2,10,0.0,0,1.6,0,7.0,6.2,1022.6,7.0,65.0,9.5,1.6,-1.6
17598,2000-03-07,10,14.2,7.0,10,3.2,6,0.4,0,7.7,9.2,1017.4,8.4,83.0,11.7,6.8,6.5
17599,2000-03-08,10,14.9,7.8,10,9.0,6,0.0,0,8.0,11.5,1014.0,11.0,90.0,12.2,7.9,7.3
17600,2000-03-09,10,18.9,7.7,10,2.4,6,0.0,0,7.7,10.8,1015.4,10.3,84.0,12.7,9.0,10.7
17601,2000-03-10,10,10.9,3.9,10,2.0,6,2.1,0,6.3,8.3,1019.8,8.0,79.0,9.4,4.2,2.2
17602,2000-03-11,10,13.5,6.3,10,0.2,6,0.1,0,7.3,9.0,1012.9,8.7,79.0,10.7,7.8,8.0
17603,2000-03-12,10,6.5,2.6,10,0.0,0,0.4,0,7.0,7.8,1021.1,7.4,77.0,9.1,6.2,5.6
17604,2000-03-13,10,8.4,3.7,10,0.4,6,1.1,0,7.7,8.9,1019.8,9.0,78.0,12.6,5.4,3.9
17605,2000-03-14,10,16.1,5.5,10,3.3,8,0.0,0,7.0,9.5,1013.9,8.3,82.0,11.0,6.0,8.2
17606,2000-03-15,10,13.6,5.9,10,0.6,6,3.1,0,6.7,6.2,1024.0,5.0,72.0,8.0,1.8,0.0
17607,2000-03-16,10,10.7,5.4,10,0.6,6,0.0,0,8.0,9.5,1023.8,8.2,88.0,9.4,5.3,4.9
17608,2000-03-17,10,12.4,5.4,10,0.9,6,0.0,0,8.0,9.0,1022.9,8.1,83.0,10.3,6.4,6.2
17609,2000-03-18,10,11.4,4.7,10,1.6,6,0.0,0,7.3,8.3,1023.0,6.0,86.0,8.1,5.0,6.3
17610,2000-03-19,10,7.4,1.9,10,0.0,6,2.1,0,6.7,7.0,1027.8,3.9,85.0,8.8,-0.9,-2.8
17611,2000-03-20,10,3.6,1.1,10,0.0,0,4.0,0,4.0,6.9,1023.7,3.8,84.0,9.9,-1.5,-3.5
17612,2000-03-21,10,5.1,1.4,10,0.0,0,9.8,0,3.0,7.5,1017.4,6.4,79.0,13.9,-0.2,-2.6
17613,2000-03-22,10,6.4,1.9,10,0.0,0,10.4,0,1.0,6.6,1011.6,9.0,64.0,17.3,-0.6,-2.4
17614,2000-03-23,10,5.5,1.7,10,0.0,6,7.3,0,4.7,7.8,1008.4,11.0,64.0,16.9,1.9,-1.7
17615,2000-03-24,10,9.8,3.9,10,5.5,6,0.6,0,8.0,10.3,1004.5,10.2,81.0,14.7,9.4,6.8
17616,2000-03-25,10,11.1,4.7,10,4.5,6,2.0,0,7.3,9.3,1007.6,10.0,74.0,14.3,8.2,6.8
17617,2000-03-26,10,15.1,3.4,10,1.6,6,5.4,0,5.3,7.9,1004.1,6.8,79.0,11.4,5.2,5.1
17618,2000-03-27,10,11.2,2.8,10,0.1,6,2.0,0,6.3,8.3,1004.8,7.1,82.0,10.7,4.1,2.4
17619,2000-03-28,10,8.6,3.7,10,2.2,6,0.0,0,8.0,6.9,1010.8,3.6,86.0,6.9,3.0,2.3
17620,2000-03-29,10,13.0,5.2,10,0.0,6,0.0,0,8.0,8.2,1007.7,6.3,87.0,6.8,3.2,3.2
17621,2000-03-30,10,11.7,4.2,10,0.8,6,0.0,0,8.0,8.7,1004.1,6.8,86.0,8.5,6.1,6.7
17622,2000-03-31,10,4.8,2.3,10,0.0,6,0.0,0,7.7,8.4,1001.5,6.1,88.0,8.1,4.9,4.7
17623,2000-04-01,10,12.6,3.0,10,2.8,6,1.3,0,6.0,7.6,999.5,5.6,80.0,10.9,2.1,-0.5
17624,2000-04-02,10,9.5,4.2,10,0.0,0,6.2,0,5.7,8.1,997.0,10.1,67.0,14.7,3.3,2.1
17625,2000-04-03,10,11.1,4.5,10,1.2,6,3.2,0,6.3,8.7,986.3,11.2,65.0,17.0,8.5,6.1
17626,2000-04-04,10,10.2,3.7,10,2.9,6,7.2,0,4.3,9.4,987.3,10.4,72.0,17.0,8.2,6.2
17627,2000-04-05,10,11.3,5.5,10,0.0,6,0.7,0,6.7,6.0,1006.8,5.2,66.0,8.7,4.2,4.5
17628,2000-04-06,10,10.2,3.2,10,0.0,0,12.5,0,0.0,5.2,1024.3,4.6,66.0,11.0,-3.3,-5.2
17629,2000-04-07,10,8.8,2.4,10,0.0,0,12.4,0,1.7,6.3,1027.0,6.4,68.0,13.4,-0.8,-4.0
17630,2000-04-08,10,6.6,1.7,10,0.0,0,8.4,0,5.3,6.0,1017.7,8.8,58.0,14.1,-0.9,-3.1
17631,2000-04-09,10,11.1,4.7,10,0.0,0,8.2,0,4.3,7.2,1008.2,9.9,59.0,15.4,6.7,4.6
17632,2000-04-10,10,10.6,4.3,10,0.0,0,12.4,0,0.3,5.8,1005.4,6.4,60.0,13.0,1.2,-1.0
17633,2000-04-11,10,10.1,2.6,10,3.3,6,7.2,0,5.7,6.9,989.9,9.4,62.0,14.3,0.3,-2.2
17634,2000-04-12,10,17.1,6.5,10,0.7,6,4.9,0,6.3,6.5,986.6,6.9,66.0,11.1,5.1,4.6
17635,2000-04-13,10,20.9,7.2,10,4.4,6,1.1,0,7.0,7.3,990.0,6.8,72.0,11.6,4.3,2.8
17636,2000-04-14,10,9.8,4.4,10,4.7,6,6.3,0,6.0,8.2,995.1,9.5,70.0,13.1,3.9,1.9
17637,2000-04-15,10,14.5,5.8,10,1.6,6,2.3,0,7.3,8.1,991.4,10.2,66.0,14.6,6.3,5.6
17638,2000-04-16,10,13.7,5.5,10,0.7,6,7.5,0,5.3,7.9,995.1,11.6,62.0,15.7,5.7,4.8
17639,2000-04-17,10,16.9,7.1,10,0.6,6,4.2,0,6.0,8.9,997.2,11.8,65.0,15.7,9.7,7.4
17640,2000-04-18,10,11.1,4.5,10,0.0,0,3.8,0,7.0,8.5,1004.2,11.9,61.0,15.5,7.8,5.5
17641,2000-04-19,10,8.5,3.3,10,0.0,0,5.8,0,4.7,9.0,1006.1,12.6,62.0,18.8,8.4,6.2
17642,2000-04-20,10,10.4,4.0,10,0.0,0,11.2,0,3.0,7.6,1009.2,14.6,49.0,20.6,8.0,4.3
17643,2000-04-21,10,11.1,4.1,10,0.0,0,10.0,0,6.0,9.8,1010.5,14.9,56.0,20.5,11.2,7.4
17644,2000-04-22,10,10.2,2.8,10,8.3,6,1.5,0,7.0,12.3,1005.9,15.4,70.0,22.7,7.6,5.1
17645,2000-04-23,10,9.9,2.0,10,10.4,6,1.0,0,7.3,14.4,1004.3,13.6,91.0,17.5,12.3,9.6
17646,2000-04-24,10,7.6,2.4,10,0.0,0,3.0,0,4.3,10.2,1008.7,10.9,77.0,16.0,9.2,9.0
17647,2000-04-25,10,11.8,4.5,10,0.0,0,13.4,0,3.7,9.5,1007.0,15.2,57.0,20.0,7.3,4.0
17648,2000-04-26,10,14.1,5.2,10,0.0,0,11.0,0,2.7,12.2,1004.0,17.5,61.0,24.6,11.6,7.8
17649,2000-04-27,10,9.7,2.4,10,0.0,0,6.2,0,6.3,14.9,1003.9,19.0,67.0,25.7,11.1,8.1
17650,2000-04-28,10,5.9,1.5,10,3.0,6,5.3,0,5.7,15.0,1000.9,17.8,76.0,23.7,10.4,7.9
17651,2000-04-29,10,6.8,2.6,10,0.8,6,0.0,0,8.0,14.1,1011.6,13.4,92.0,17.8,13.0,12.7
17652,2000-04-30,10,5.0,1.9,10,0.0,0,0.0,0,8.0,13.8,1016.2,13.6,87.0,17.0,12.3,12.2
17653,2000-05-01,10,6.9,3.1,10,0.0,0,0.1,0,8.0,14.8,1016.2,15.1,86.0,17.7,10.4,7.8
17654,2000-05-02,10,8.1,3.8,10,11.4,6,0.0,0,7.7,13.8,1016.0,13.4,90.0,15.5,10.9,11.3
17655,2000-05-03,10,6.6,3.1,10,0.0,6,0.0,0,8.0,14.3,1013.9,13.4,94.0,14.5,11.5,11.6
17656,2000-05-04,10,7.7,3.1,10,0.0,0,8.5,0,4.0,14.2,1012.7,16.4,75.0,24.3,12.1,11.2
17657,2000-05-05,10,8.9,2.6,10,0.0,0,11.8,0,3.7,12.7,1009.9,18.5,61.0,25.0,9.1,6.2
17658,2000-05-06,10,9.3,2.5,10,0.0,0,11.4,0,1.3,12.1,1008.6,19.2,55.0,26.2,10.4,8.5
17659,2000-05-07,10,8.5,1.8,10,0.0,6,7.4,0,3.0,15.5,1010.1,18.0,73.0,24.7,10.6,7.3
17660,2000-05-08,10,11.9,1.7,10,0.0,6,8.6,0,4.7,15.6,1012.6,19.6,67.0,27.8,11.4,8.9
17661,2000-05-09,10,7.3,1.3,10,0.0,0,11.7,0,2.3,15.9,1012.8,19.4,71.0,27.6,11.8,9.5
17662,2000-05-10,10,16.3,2.2,10,6.3,6,10.9,0,4.7,15.0,1011.7,20.6,62.0,28.6,12.0,9.5
17663,2000-05-11,10,9.7,4.5,10,0.0,0,11.6,0,4.3,13.1,1012.0,20.1,55.0,26.2,14.2,12.7
17664,2000-05-12,10,11.6,3.3,10,0.0,0,9.8,0,3.7,12.9,1014.1,20.4,54.0,26.2,13.9,12.0
17665,2000-05-13,10,5.3,1.8,10,0.0,0,14.1,0,1.3,9.6,1016.8,18.8,45.0,26.9,10.5,7.6
17666,2000-05-14,10,10.2,2.5,10,0.0,0,14.5,0,0.3,11.3,1017.9,20.5,48.0,28.9,13.3,8.6
17667,2000-05-15,10,9.3,2.9,10,0.0,0,14.2,0,3.3,8.8,1014.1,22.4,35.0,28.3,13.4,7.8
17668,2000-05-16,10,20.0,3.7,10,9.0,6,12.3,0,3.0,14.2,1008.7,20.9,57.0,28.8,17.3,12.8
17669,2000-05-17,10,13.2,4.5,10,3.0,6,3.9,0,7.0,12.6,1007.2,15.6,68.0,19.6,13.7,14.2
17670,2000-05-18,10,18.2,4.8,10,16.5,6,3.3,0,7.0,10.8,1003.3,10.6,82.0,15.4,8.5,9.3
